Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,AwayOVA,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2021-04-11,Burnley,Newcastle,1.0,2.0,A,76,76,0,30,33,54,-7,0.3947368421052632,24.0,40.0,-16.0,0.26666666666666666,30,29,44,-20,0.2894736842105263,30.0,50.0,-20.0,0.2333333333333333,0,0,0,0,0,0,0,0,0.2,0.0,4,10,13,0.10526315789473688,0.033333333333333326,4.0,0.2222222222222222,0.3333333333333333
2021-04-11,West Ham,Leicester,3.0,2.0,H,78,80,-2,30,52,39,-13,0.2631578947368421,48.0,37.0,11.0,0.5,30,56,62,26,0.4736842105263158,53.0,34.0,19.0,0.5666666666666667,0,0,0,0,0,0,0,0,0.4,0.4,-4,-23,-39,-0.21052631578947373,-0.06666666666666665,-8.0,0.4444444444444444,0.3333333333333333
2021-04-11,Tottenham,Man United,1.0,3.0,A,82,82,0,30,49,59,14,0.42105263157894735,51.0,32.0,19.0,0.4666666666666667,30,60,66,30,0.4736842105263158,58.0,33.0,25.0,0.5666666666666667,0,0,0,0,1,0,0,0,0.6,0.6,-11,-7,-16,-0.05263157894736848,-0.09999999999999998,-6.0,0.18181818181818182,0.6181818181818182
2021-04-11,Sheffield United,Arsenal,0.0,3.0,A,73,80,-7,30,14,54,0,0.3684210526315789,17.0,52.0,-35.0,0.13333333333333333,30,42,56,8,0.3684210526315789,40.0,35.0,5.0,0.4,0,0,1,0,0,0,0,0,0.2,0.4,-28,-2,-8,0.0,-0.2666666666666667,-40.0,0.2857142857142857,0.42857142857142855
2021-04-12,West Brom,Southampton,3.0,0.0,H,73,76,-3,30,21,-1,-1,0.0,25.0,59.0,-34.0,0.13333333333333333,30,36,52,-9,0.3947368421052632,39.0,53.0,-14.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,-15,-53,8,-0.3947368421052632,-0.2,-20.0,0.29411764705882354,0.47058823529411764
2021-04-12,Brighton,Everton,0.0,0.0,D,75,79,-4,30,32,41,-15,0.2368421052631579,33.0,38.0,-5.0,0.2333333333333333,29,47,49,-12,0.34210526315789475,41.0,38.0,3.0,0.4827586206896552,0,0,0,0,0,0,0,0,0.4,0.4,-15,-8,-3,-0.10526315789473684,-0.24942528735632186,-8.0,0.2857142857142857,0.5714285714285714
2021-04-16,Everton,Tottenham,2.0,2.0,D,79,82,-3,30,48,49,-12,0.34210526315789475,41.0,38.0,3.0,0.4666666666666667,31,49,59,14,0.42105263157894735,52.0,35.0,17.0,0.4516129032258064,0,0,0,0,0,0,0,0,0.2,0.4,-1,-10,-26,-0.0789473684210526,0.015053763440860237,-14.0,0.16363636363636364,0.45454545454545453
2021-04-17,Newcastle,West Ham,3.0,2.0,H,76,78,-2,31,32,44,-20,0.2894736842105263,32.0,51.0,-19.0,0.25806451612903225,31,55,39,-13,0.2631578947368421,51.0,39.0,12.0,0.5161290322580645,0,0,0,0,0,0,0,0,0.2,0.6,-23,5,-7,0.02631578947368424,-0.25806451612903225,-31.0,0.4666666666666667,0.28888888888888886
2021-04-17,Wolves,Sheffield United,1.0,0.0,H,79,73,6,31,38,59,11,0.3947368421052632,31.0,41.0,-10.0,0.3225806451612903,31,14,54,0,0.3684210526315789,17.0,55.0,-38.0,0.12903225806451613,0,0,0,0,0,0,1,0,0.2,0.2,24,5,11,0.026315789473684292,0.1935483870967742,28.0,0.3333333333333333,0.3333333333333333
2021-04-18,Arsenal,Fulham,1.0,1.0,D,80,75,5,31,45,56,8,0.3684210526315789,43.0,35.0,8.0,0.41935483870967744,32,26,-1,-1,0.0,24.0,42.0,-18.0,0.15625,0,0,0,0,0,0,1,0,0.4,0.2,19,57,9,0.3684210526315789,0.26310483870967744,26.0,0.7241379310344828,0.10344827586206896
2021-04-18,Man United,Burnley,3.0,1.0,H,82,76,6,31,63,66,30,0.4736842105263158,61.0,34.0,27.0,0.5806451612903226,31,33,54,-7,0.3947368421052632,25.0,42.0,-17.0,0.25806451612903225,1,0,0,0,0,0,0,0,0.8,0.2,30,12,37,0.0789473684210526,0.3225806451612904,44.0,0.5384615384615384,0.15384615384615385
2021-04-19,Leeds,Liverpool,1.0,1.0,D,76,85,-9,31,45,-1,-1,0.0,49.0,49.0,0.0,0.4516129032258064,31,52,99,52,0.8421052631578947,53.0,37.0,16.0,0.4838709677419355,1,0,0,0,1,0,0,0,0.6,0.6,-7,-100,-53,-0.8421052631578947,-0.03225806451612906,-16.0,0.2608695652173913,0.6086956521739131
2021-04-20,Chelsea,Brighton,0.0,0.0,D,82,75,7,31,54,66,15,0.5263157894736842,50.0,31.0,19.0,0.4838709677419355,31,33,41,-15,0.2368421052631579,33.0,38.0,-5.0,0.2258064516129032,0,0,0,0,0,0,0,0,0.6,0.4,21,25,30,0.2894736842105263,0.25806451612903225,24.0,0.8571428571428571,0.0
2021-04-21,Tottenham,Southampton,2.0,1.0,H,82,76,6,32,50,59,14,0.42105263157894735,54.0,37.0,17.0,0.4375,31,36,52,-9,0.3947368421052632,39.0,56.0,-17.0,0.3225806451612903,0,0,0,0,0,0,0,0,0.2,0.4,14,7,23,0.026315789473684133,0.11491935483870967,34.0,0.5365853658536586,0.3170731707317073
2021-04-21,Aston Villa,Man City,1.0,2.0,A,77,85,-8,30,44,35,-26,0.2368421052631579,43.0,33.0,10.0,0.43333333333333335,32,74,81,67,0.6842105263157895,67.0,23.0,44.0,0.71875,0,0,0,0,0,0,0,0,0.2,0.6,-30,-46,-93,-0.4473684210526316,-0.28541666666666665,-34.0,0.15384615384615385,0.6410256410256411
2021-04-22,Leicester,West Brom,3.0,0.0,H,80,73,7,31,56,62,26,0.4736842105263158,55.0,37.0,18.0,0.5483870967741935,31,24,-1,-1,0.0,28.0,59.0,-31.0,0.16129032258064516,0,0,0,0,0,0,0,0,0.4,0.4,32,63,27,0.4736842105263158,0.3870967741935484,49.0,0.5555555555555556,0.2222222222222222
2021-04-23,Arsenal,Everton,0.0,1.0,A,80,79,1,32,46,56,8,0.3684210526315789,44.0,36.0,8.0,0.40625,31,49,49,-12,0.34210526315789475,43.0,40.0,3.0,0.4516129032258064,0,0,0,0,0,0,0,0,0.4,0.0,-3,7,20,0.02631578947368418,-0.04536290322580644,5.0,0.6,0.16363636363636364
2021-04-24,Liverpool,Newcastle,1.0,1.0,D,85,76,9,32,53,99,52,0.8421052631578947,54.0,38.0,16.0,0.46875,32,35,44,-20,0.2894736842105263,35.0,53.0,-18.0,0.28125,0,0,0,0,0,0,0,0,0.6,0.4,18,55,72,0.5526315789473684,0.1875,34.0,0.5686274509803921,0.21568627450980393
2021-04-24,West Ham,Chelsea,0.0,1.0,A,78,82,-4,32,55,39,-13,0.2631578947368421,53.0,42.0,11.0,0.5,32,55,66,15,0.5263157894736842,50.0,31.0,19.0,0.46875,0,0,0,0,0,0,0,0,0.4,0.4,0,-27,-28,-0.2631578947368421,0.03125,-8.0,0.2857142857142857,0.5306122448979592
2021-04-24,Sheffield United,Brighton,1.0,0.0,H,73,75,-2,32,14,54,0,0.3684210526315789,17.0,56.0,-39.0,0.125,32,34,41,-15,0.2368421052631579,33.0,38.0,-5.0,0.21875,0,0,1,1,0,0,0,0,0.0,0.4,-20,13,15,0.13157894736842102,-0.09375,-34.0,0.3333333333333333,0.0
2021-04-25,Wolves,Burnley,0.0,4.0,A,79,76,3,32,41,59,11,0.3947368421052632,32.0,41.0,-9.0,0.34375,32,33,54,-7,0.3947368421052632,26.0,45.0,-19.0,0.25,0,0,0,0,0,0,1,0,0.4,0.2,8,5,18,0.0,0.09375,10.0,0.42857142857142855,0.2857142857142857
2021-04-25,Leeds,Man United,0.0,0.0,D,76,82,-6,32,46,-1,-1,0.0,50.0,50.0,0.0,0.4375,32,66,66,30,0.4736842105263158,64.0,35.0,29.0,0.59375,0,0,0,0,1,1,0,0,0.6,1.0,-20,-67,-31,-0.4736842105263158,-0.15625,-29.0,0.17391304347826086,0.5652173913043478
2021-04-25,Aston Villa,West Brom,2.0,2.0,D,77,73,4,31,44,35,-26,0.2368421052631579,44.0,35.0,9.0,0.41935483870967744,32,24,-1,-1,0.0,28.0,62.0,-34.0,0.15625,0,0,0,0,0,0,0,0,0.2,0.4,20,36,-25,0.2368421052631579,0.26310483870967744,43.0,0.38095238095238093,0.19047619047619047
2021-04-26,Leicester,Crystal Palace,2.0,1.0,H,80,76,4,32,59,62,26,0.4736842105263158,58.0,37.0,21.0,0.5625,31,38,43,-19,0.2894736842105263,33.0,52.0,-19.0,0.3225806451612903,0,0,0,0,0,0,0,0,0.6,0.2,21,19,45,0.1842105263157895,0.2399193548387097,40.0,0.35294117647058826,0.47058823529411764
2021-04-30,Southampton,Leicester,1.0,1.0,D,76,80,-4,32,36,52,-9,0.3947368421052632,40.0,58.0,-18.0,0.3125,33,62,62,26,0.4736842105263158,60.0,38.0,22.0,0.5757575757575758,0,0,0,0,0,0,0,0,0.2,0.6,-26,-10,-35,-0.0789473684210526,-0.2632575757575758,-40.0,0.27586206896551724,0.41379310344827586
2021-05-01,Crystal Palace,Man City,0.0,2.0,A,76,85,-9,32,38,43,-19,0.2894736842105263,34.0,54.0,-20.0,0.3125,33,77,81,67,0.6842105263157895,69.0,24.0,45.0,0.7272727272727273,0,0,0,0,0,0,0,0,0.2,0.8,-39,-38,-86,-0.3947368421052632,-0.4147727272727273,-65.0,0.15789473684210525,0.6842105263157895
2021-05-01,Brighton,Leeds,2.0,0.0,H,75,76,-1,33,34,41,-15,0.2368421052631579,33.0,39.0,-6.0,0.21212121212121213,33,47,-1,-1,0.0,50.0,50.0,0.0,0.42424242424242425,0,0,0,0,0,0,0,0,0.2,0.6,-13,42,-14,0.2368421052631579,-0.21212121212121213,-6.0,1.0,0.0
2021-05-01,Chelsea,Fulham,2.0,0.0,H,82,75,7,33,58,66,15,0.5263157894736842,51.0,31.0,20.0,0.4848484848484849,33,27,-1,-1,0.0,25.0,43.0,-18.0,0.15151515151515152,0,0,0,0,0,0,0,0,0.4,0.0,31,67,16,0.5263157894736842,0.33333333333333337,38.0,0.6206896551724138,0.034482758620689655
2021-05-01,Everton,Aston Villa,1.0,2.0,A,79,77,2,32,52,49,-12,0.34210526315789475,44.0,40.0,4.0,0.46875,32,45,35,-26,0.2368421052631579,46.0,37.0,9.0,0.40625,0,0,0,0,0,0,0,0,0.2,0.2,7,14,14,0.10526315789473684,0.0625,-5.0,0.25,0.375
2021-05-02,Newcastle,Arsenal,0.0,2.0,A,76,80,-4,33,36,44,-20,0.2894736842105263,36.0,54.0,-18.0,0.2727272727272727,33,46,56,8,0.3684210526315789,44.0,37.0,7.0,0.3939393939393939,0,0,0,0,0,0,0,0,0.4,0.2,-10,-12,-28,-0.0789473684210526,-0.12121212121212124,-25.0,0.19607843137254902,0.6078431372549019
2021-05-02,Tottenham,Sheffield United,4.0,0.0,H,82,73,9,33,53,59,14,0.42105263157894735,56.0,38.0,18.0,0.4545454545454545,33,17,54,0,0.3684210526315789,18.0,56.0,-38.0,0.15151515151515152,0,0,0,0,0,0,0,0,0.4,0.2,36,5,14,0.05263157894736842,0.303030303030303,56.0,0.2857142857142857,0.2857142857142857
2021-05-03,West Brom,Wolves,1.0,1.0,D,73,79,-6,33,25,-1,-1,0.0,30.0,64.0,-34.0,0.15151515151515152,33,41,59,11,0.3947368421052632,32.0,45.0,-13.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,-16,-60,-12,-0.3947368421052632,-0.1818181818181818,-21.0,0.6,0.2
2021-05-03,Burnley,West Ham,1.0,2.0,A,76,78,-2,33,36,54,-7,0.3947368421052632,30.0,45.0,-15.0,0.2727272727272727,33,55,39,-13,0.2631578947368421,53.0,43.0,10.0,0.4848484848484849,0,0,0,0,0,0,0,0,0.4,0.4,-19,15,6,0.13157894736842113,-0.21212121212121213,-25.0,0.38461538461538464,0.5384615384615384
2021-05-07,Leicester,Newcastle,2.0,4.0,A,80,76,4,34,63,62,26,0.4736842105263158,61.0,39.0,22.0,0.5588235294117647,34,36,44,-20,0.2894736842105263,36.0,56.0,-20.0,0.2647058823529412,0,0,0,0,0,0,0,0,0.4,0.4,27,18,46,0.1842105263157895,0.29411764705882354,42.0,0.4074074074074074,0.4074074074074074
2021-05-08,Leeds,Tottenham,3.0,1.0,H,76,82,-6,34,47,-1,-1,0.0,50.0,52.0,-2.0,0.4117647058823529,34,56,59,14,0.42105263157894735,60.0,38.0,22.0,0.4705882352941176,0,0,0,0,0,0,0,0,0.4,0.4,-9,-60,-15,-0.42105263157894735,-0.058823529411764726,-24.0,0.391304347826087,0.34782608695652173
2021-05-08,Sheffield United,Crystal Palace,0.0,2.0,A,73,76,-3,34,17,54,0,0.3684210526315789,18.0,60.0,-42.0,0.14705882352941174,33,38,43,-19,0.2894736842105263,34.0,56.0,-22.0,0.30303030303030304,0,0,0,0,0,0,1,0,0.2,0.2,-21,11,19,0.0789473684210526,-0.15597147950089127,-20.0,0.6666666666666666,0.3333333333333333
2021-05-08,Man City,Chelsea,1.0,2.0,A,85,82,3,34,80,81,67,0.6842105263157895,71.0,24.0,47.0,0.7352941176470589,34,61,66,15,0.5263157894736842,53.0,31.0,22.0,0.5,0,0,0,0,0,0,0,0,0.8,0.6,19,15,52,0.1578947368421053,0.2352941176470589,25.0,0.28888888888888886,0.5555555555555556
2021-05-08,Liverpool,Southampton,2.0,0.0,H,85,76,9,33,54,99,52,0.8421052631578947,55.0,39.0,16.0,0.4545454545454545,33,37,52,-9,0.3947368421052632,41.0,59.0,-18.0,0.30303030303030304,0,0,0,0,0,0,0,0,0.6,0.2,17,47,61,0.44736842105263147,0.1515151515151515,34.0,0.5365853658536586,0.24390243902439024
2021-05-09,Wolves,Brighton,2.0,1.0,H,79,75,4,34,42,59,11,0.3947368421052632,33.0,46.0,-13.0,0.3235294117647059,34,37,41,-15,0.2368421052631579,35.0,39.0,-4.0,0.2352941176470588,0,0,0,0,0,0,0,0,0.4,0.2,5,18,26,0.1578947368421053,0.08823529411764708,-9.0,0.0,0.2
2021-05-09,Aston Villa,Man United,1.0,3.0,A,77,82,-5,33,48,35,-26,0.2368421052631579,48.0,38.0,10.0,0.42424242424242425,33,67,66,30,0.4736842105263158,64.0,35.0,29.0,0.5757575757575758,0,0,0,0,0,0,0,0,0.4,0.8,-19,-31,-56,-0.2368421052631579,-0.15151515151515155,-19.0,0.04081632653061224,0.7346938775510204
2021-05-09,West Ham,Everton,0.0,1.0,A,78,79,-1,34,58,39,-13,0.2631578947368421,55.0,44.0,11.0,0.5,33,52,49,-12,0.34210526315789475,45.0,42.0,3.0,0.4545454545454545,0,0,0,0,0,0,0,0,0.6,0.2,6,-10,-1,-0.07894736842105265,0.04545454545454547,8.0,0.20408163265306123,0.5306122448979592
2021-05-09,Arsenal,West Brom,3.0,1.0,H,80,73,7,34,49,56,8,0.3684210526315789,46.0,37.0,9.0,0.4117647058823529,34,26,-1,-1,0.0,31.0,65.0,-34.0,0.14705882352941174,0,0,0,0,0,0,0,0,0.4,0.4,23,57,9,0.3684210526315789,0.2647058823529411,43.0,0.68,0.16
2021-05-10,Fulham,Burnley,0.0,2.0,A,75,76,-1,34,27,-1,-1,0.0,25.0,45.0,-20.0,0.14705882352941174,34,36,54,-7,0.3947368421052632,31.0,47.0,-16.0,0.2647058823529412,0,0,0,0,0,0,0,0,0.0,0.2,-9,-55,6,-0.3947368421052632,-0.1176470588235294,-4.0,0.4,0.2
2021-05-11,Man United,Leicester,1.0,2.0,A,82,80,2,34,70,66,30,0.4736842105263158,67.0,36.0,31.0,0.5882352941176471,35,63,62,26,0.4736842105263158,63.0,43.0,20.0,0.5428571428571428,0,0,0,0,0,0,0,0,0.8,0.4,7,4,4,0.0,0.04537815126050426,11.0,0.6551724137931034,0.06896551724137931
2021-05-11,Southampton,Crystal Palace,3.0,1.0,H,76,76,0,34,37,52,-9,0.3947368421052632,41.0,61.0,-20.0,0.29411764705882354,34,41,43,-19,0.2894736842105263,36.0,56.0,-20.0,0.3235294117647059,0,0,0,0,0,0,0,0,0.2,0.2,-4,9,10,0.10526315789473688,-0.029411764705882363,0.0,0.5238095238095238,0.19047619047619047
2021-05-12,Chelsea,Arsenal,0.0,1.0,A,82,80,2,35,64,66,15,0.5263157894736842,55.0,32.0,23.0,0.5142857142857142,35,52,56,8,0.3684210526315789,49.0,38.0,11.0,0.42857142857142855,1,0,0,0,0,0,0,0,0.8,0.6,12,10,7,0.15789473684210525,0.08571428571428569,12.0,0.32727272727272727,0.36363636363636365
2021-05-13,Aston Villa,Everton,0.0,0.0,D,77,79,-2,34,48,35,-26,0.2368421052631579,49.0,41.0,8.0,0.4117647058823529,34,55,49,-12,0.34210526315789475,46.0,42.0,4.0,0.4705882352941176,0,0,0,0,0,0,0,0,0.2,0.4,-7,-14,-14,-0.10526315789473684,-0.058823529411764726,4.0,0.3877551020408163,0.24489795918367346
2021-05-13,Man United,Liverpool,2.0,4.0,A,82,85,-3,35,70,66,30,0.4736842105263158,68.0,38.0,30.0,0.5714285714285714,34,57,99,52,0.8421052631578947,57.0,39.0,18.0,0.4705882352941176,0,0,0,0,0,0,0,0,0.6,0.6,13,-33,-22,-0.3684210526315789,0.10084033613445376,12.0,0.4909090909090909,0.2727272727272727
2021-05-14,Newcastle,Man City,3.0,4.0,A,76,85,-9,35,39,44,-20,0.2894736842105263,40.0,58.0,-18.0,0.2857142857142857,35,80,81,67,0.6842105263157895,72.0,26.0,46.0,0.7142857142857143,0,0,0,0,0,0,0,0,0.6,0.6,-41,-37,-87,-0.3947368421052632,-0.4285714285714286,-64.0,0.1951219512195122,0.6097560975609756
2021-05-15,Burnley,Leeds,0.0,4.0,A,76,76,0,35,39,54,-7,0.3947368421052632,33.0,47.0,-14.0,0.2857142857142857,35,50,-1,-1,0.0,53.0,53.0,0.0,0.42857142857142855,0,0,0,0,0,0,0,0,0.4,0.4,-11,55,-6,0.3947368421052632,-0.14285714285714285,-14.0,0.0,1.0
2021-05-15,Southampton,Fulham,3.0,1.0,H,76,75,1,35,40,52,-9,0.3947368421052632,44.0,62.0,-18.0,0.3142857142857143,35,27,-1,-1,0.0,25.0,47.0,-22.0,0.14285714285714285,0,0,0,0,0,0,0,0,0.2,0.0,13,53,-8,0.3947368421052632,0.17142857142857146,4.0,0.26666666666666666,0.26666666666666666
2021-05-15,Brighton,West Ham,1.0,1.0,D,75,78,-3,35,37,41,-15,0.2368421052631579,36.0,41.0,-5.0,0.2285714285714285,35,58,39,-13,0.2631578947368421,55.0,45.0,10.0,0.4857142857142857,0,0,0,0,0,0,0,0,0.2,0.4,-21,2,-2,-0.02631578947368418,-0.2571428571428571,-15.0,0.42857142857142855,0.0
2021-05-16,Crystal Palace,Aston Villa,3.0,2.0,H,76,77,-1,35,41,43,-19,0.2894736842105263,37.0,59.0,-22.0,0.3142857142857143,35,49,35,-26,0.2368421052631579,49.0,41.0,8.0,0.4,0,0,0,0,0,0,0,0,0.2,0.2,-8,8,7,0.05263157894736842,-0.08571428571428574,-30.0,0.3333333333333333,0.3333333333333333
2021-05-16,Tottenham,Wolves,2.0,0.0,H,82,79,3,35,56,59,14,0.42105263157894735,61.0,41.0,20.0,0.4571428571428571,35,45,59,11,0.3947368421052632,35.0,47.0,-12.0,0.3428571428571429,0,0,0,0,0,0,0,0,0.4,0.6,11,0,3,0.026315789473684133,0.11428571428571427,32.0,0.46153846153846156,0.3076923076923077
2021-05-16,West Brom,Liverpool,1.0,2.0,A,73,85,-12,35,26,-1,-1,0.0,32.0,68.0,-36.0,0.14285714285714285,35,60,99,52,0.8421052631578947,61.0,41.0,20.0,0.4857142857142857,0,0,0,0,0,0,0,0,0.2,0.6,-34,-100,-53,-0.8421052631578947,-0.3428571428571429,-56.0,0.16,0.56
2021-05-16,Everton,Sheffield United,0.0,1.0,A,79,73,6,35,56,49,-12,0.34210526315789475,46.0,42.0,4.0,0.4571428571428571,35,17,54,0,0.3684210526315789,18.0,62.0,-44.0,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.2,39,-5,-12,-0.02631578947368418,0.3142857142857143,48.0,0.5714285714285714,0.14285714285714285
2021-05-18,Man United,Fulham,1.0,1.0,D,82,75,7,36,70,66,30,0.4736842105263158,70.0,42.0,28.0,0.5555555555555556,36,27,-1,-1,0.0,26.0,50.0,-24.0,0.1388888888888889,0,0,0,0,0,0,1,0,0.4,0.0,43,67,31,0.4736842105263158,0.4166666666666667,52.0,0.7241379310344828,0.10344827586206896
2021-05-18,Southampton,Leeds,0.0,2.0,A,76,76,0,36,43,52,-9,0.3947368421052632,47.0,63.0,-16.0,0.3333333333333333,36,53,-1,-1,0.0,57.0,53.0,4.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,-10,53,-8,0.3947368421052632,-0.1111111111111111,-20.0,0.21739130434782608,0.5217391304347826
2021-05-18,Brighton,Man City,3.0,2.0,H,75,85,-10,36,38,41,-15,0.2368421052631579,37.0,42.0,-5.0,0.2222222222222222,36,83,81,67,0.6842105263157895,76.0,29.0,47.0,0.7222222222222222,0,0,0,0,0,0,0,0,0.2,0.6,-45,-40,-82,-0.4473684210526316,-0.5,-52.0,0.0,1.0
2021-05-18,Chelsea,Leicester,2.0,1.0,H,82,80,2,36,64,66,15,0.5263157894736842,55.0,33.0,22.0,0.5,36,66,62,26,0.4736842105263158,65.0,44.0,21.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.6,0.6,-2,4,-11,0.05263157894736836,-0.05555555555555558,1.0,0.4827586206896552,0.20689655172413793
2021-05-19,Everton,Wolves,1.0,0.0,H,79,79,0,36,56,49,-12,0.34210526315789475,46.0,43.0,3.0,0.4444444444444444,36,45,59,11,0.3947368421052632,35.0,49.0,-14.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,11,-10,-23,-0.05263157894736848,0.1111111111111111,17.0,0.38461538461538464,0.23076923076923078
2021-05-19,Newcastle,Sheffield United,1.0,0.0,H,76,73,3,36,39,44,-20,0.2894736842105263,43.0,62.0,-19.0,0.2777777777777778,36,20,54,0,0.3684210526315789,19.0,62.0,-43.0,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.4,19,-10,-20,-0.0789473684210526,0.11111111111111112,24.0,0.5714285714285714,0.42857142857142855
2021-05-19,Tottenham,Aston Villa,1.0,2.0,A,82,77,5,36,59,59,14,0.42105263157894735,63.0,41.0,22.0,0.4722222222222222,36,49,35,-26,0.2368421052631579,51.0,44.0,7.0,0.3888888888888889,0,0,0,0,0,0,0,0,0.6,0.2,10,24,40,0.18421052631578946,0.08333333333333331,15.0,0.4489795918367347,0.2857142857142857
2021-05-19,Crystal Palace,Arsenal,1.0,3.0,A,76,80,-4,36,44,43,-19,0.2894736842105263,40.0,61.0,-21.0,0.3333333333333333,36,55,56,8,0.3684210526315789,50.0,38.0,12.0,0.4444444444444444,0,0,0,0,1,0,0,0,0.4,0.6,-11,-13,-27,-0.0789473684210526,-0.1111111111111111,-33.0,0.14285714285714285,0.5238095238095238
2021-05-19,Burnley,Liverpool,0.0,3.0,A,76,85,-9,36,39,54,-7,0.3947368421052632,33.0,51.0,-18.0,0.2777777777777778,36,63,99,52,0.8421052631578947,63.0,42.0,21.0,0.5,0,0,0,0,1,0,0,0,0.4,0.6,-24,-45,-59,-0.44736842105263147,-0.2222222222222222,-39.0,0.15384615384615385,0.6923076923076923
2021-05-19,West Brom,West Ham,1.0,3.0,A,73,78,-5,36,26,-1,-1,0.0,33.0,70.0,-37.0,0.1388888888888889,36,59,39,-13,0.2631578947368421,56.0,46.0,10.0,0.4722222222222222,0,0,0,0,0,0,0,0,0.0,0.2,-33,-40,12,-0.2631578947368421,-0.3333333333333333,-47.0,0.19047619047619047,0.38095238095238093
2021-05-23,Arsenal,Brighton,2.0,0.0,H,80,75,5,37,58,56,8,0.3684210526315789,53.0,39.0,14.0,0.4594594594594595,37,41,41,-15,0.2368421052631579,40.0,44.0,-4.0,0.2432432432432433,1,0,0,0,0,0,0,0,0.8,0.4,17,15,23,0.13157894736842102,0.21621621621621626,18.0,0.2857142857142857,0.42857142857142855
2021-05-23,Aston Villa,Chelsea,2.0,1.0,H,77,82,-5,37,52,35,-26,0.2368421052631579,53.0,45.0,8.0,0.40540540540540543,37,67,66,15,0.5263157894736842,57.0,34.0,23.0,0.5135135135135135,0,0,0,0,0,0,0,0,0.4,0.8,-15,-31,-41,-0.2894736842105263,-0.10810810810810806,-15.0,0.22448979591836735,0.5102040816326531
2021-05-23,Fulham,Newcastle,0.0,2.0,A,75,76,-1,37,28,-1,-1,0.0,27.0,51.0,-24.0,0.13513513513513514,37,42,44,-20,0.2894736842105263,44.0,62.0,-18.0,0.2972972972972973,0,0,0,0,0,0,0,0,0.0,0.4,-14,-45,19,-0.2894736842105263,-0.16216216216216214,-6.0,0.4444444444444444,0.37037037037037035
2021-05-23,Leeds,West Brom,3.0,1.0,H,76,73,3,37,56,-1,-1,0.0,59.0,53.0,6.0,0.4594594594594595,37,26,-1,-1,0.0,34.0,73.0,-39.0,0.13513513513513514,1,0,0,0,0,0,1,0,0.6,0.0,30,0,0,0.0,0.32432432432432434,45.0,0.6666666666666666,0.0
2021-05-23,Leicester,Tottenham,2.0,4.0,A,80,82,-2,37,66,62,26,0.4736842105263158,66.0,46.0,20.0,0.5405405405405406,37,59,59,14,0.42105263157894735,64.0,43.0,21.0,0.4594594594594595,0,0,0,0,0,0,0,0,0.4,0.6,7,3,12,0.05263157894736848,0.08108108108108109,-1.0,0.41379310344827586,0.41379310344827586
2021-05-23,Liverpool,Crystal Palace,2.0,0.0,H,85,76,9,37,66,99,52,0.8421052631578947,66.0,42.0,24.0,0.5135135135135135,37,44,43,-19,0.2894736842105263,41.0,64.0,-23.0,0.32432432432432434,1,0,0,0,0,0,0,0,0.8,0.4,22,56,71,0.5526315789473684,0.18918918918918914,47.0,0.6666666666666666,0.23809523809523808
2021-05-23,Man City,Everton,5.0,0.0,H,85,79,6,37,83,81,67,0.6842105263157895,78.0,32.0,46.0,0.7027027027027027,37,59,49,-12,0.34210526315789475,47.0,43.0,4.0,0.4594594594594595,0,0,0,0,0,0,0,0,0.6,0.4,24,32,79,0.34210526315789475,0.2432432432432433,42.0,0.4222222222222222,0.37777777777777777
2021-05-23,Sheffield United,Burnley,1.0,0.0,H,73,76,-3,37,20,54,0,0.3684210526315789,19.0,63.0,-44.0,0.16216216216216214,37,39,54,-7,0.3947368421052632,33.0,54.0,-21.0,0.2702702702702703,0,0,0,0,0,0,0,0,0.4,0.4,-19,0,7,-0.026315789473684292,-0.10810810810810813,-23.0,0.3333333333333333,0.3333333333333333
2021-05-23,West Ham,Southampton,3.0,0.0,H,78,76,2,37,62,39,-13,0.2631578947368421,59.0,47.0,12.0,0.4864864864864865,37,43,52,-9,0.3947368421052632,47.0,65.0,-18.0,0.32432432432432434,0,0,0,0,0,0,0,0,0.4,0.4,19,-13,-4,-0.13157894736842113,0.16216216216216214,30.0,0.4864864864864865,0.2972972972972973
